,b,c,basis,molecule,Beta
45,0,0,MRA,NH2Cl,23.368315172907224
46,0,0,MRA,NH2F,23.820629525922786
47,0,0,MRA,NH2OH,19.239136527499753
48,0,0,MRA,NH3,11.012990490726416
49,0,0,MRA,NH3O,22.39502288578165
50,0,0,MRA,NOCl,59.1227777604512
51,0,0,MRA,Na2,0.9321903462488044
52,0,0,MRA,NaCN,71.30155043365204
53,0,0,MRA,NaCl,140.4818434087663
54,0,0,MRA,NaH,633.6315643757777
55,0,0,MRA,NaLi,551.7885589415083
56,0,0,MRA,O3,26.447097892288692
57,0,0,MRA,OCl2,32.113274371203424
58,0,0,MRA,OF2,2.1730537800559007
59,0,0,MRA,P2H4,49.69170196040956
60,0,0,MRA,PH3,17.650048089515224
61,0,0,MRA,PH3O,41.68181176083766
62,0,0,MRA,S2H2,15.531569281310295
63,0,0,MRA,SCl2,18.595728479068264
64,0,0,MRA,SF2,51.15027746024639
65,0,0,MRA,SH2,7.217964231636296
66,0,0,MRA,SO2,23.232079082696917
67,0,0,MRA,SiH3Cl,23.926307272629707
68,0,0,MRA,SiH3F,27.112335828218402
69,0,0,MRA,SiH4,7.643802316349408
70,0,0,MRA,SiO,65.483719119616
71,0,0,aug-cc-pCVDZ,BF,25.1152722552675
72,0,0,aug-cc-pCVDZ,BH2Cl,33.935420988715855
73,0,0,aug-cc-pCVDZ,BH2F,25.31066369550947
74,0,0,aug-cc-pCVDZ,BH3,6.851657530720995
75,0,0,aug-cc-pCVDZ,BHF2,17.548499493934166
76,0,0,aug-cc-pCVDZ,CH2BH,63.773013106741914
77,0,0,aug-cc-pCVDZ,CH2NH,14.303778692432555
78,0,0,aug-cc-pCVDZ,CH3BH2,17.83662963455121
79,0,0,aug-cc-pCVDZ,CH3Cl,11.314489959957077
80,0,0,aug-cc-pCVDZ,CH3F,24.32571855589819
81,0,0,aug-cc-pCVDZ,CH3NH2,8.205831165471782
82,0,0,aug-cc-pCVDZ,CH3OH,22.126995464035932
83,0,0,aug-cc-pCVDZ,CH3SH,26.45569445123508
84,0,0,aug-cc-pCVDZ,CO,16.80143366544171
85,0,0,aug-cc-pCVDZ,CS,23.621227281651144
86,0,0,aug-cc-pCVDZ,CSO,37.97983415559718
87,0,0,aug-cc-pCVDZ,ClCN,14.24493872511002
88,0,0,aug-cc-pCVDZ,ClF,27.586643512357657
89,0,0,aug-cc-pCVDZ,FCN,16.25421442972961
90,0,0,aug-cc-pCVDZ,FNO,9.725411946867267
91,0,0,aug-cc-pCVDZ,H2O,8.48183206454106
92,0,0,aug-cc-pCVDZ,HBO,24.207950591163026
93,0,0,aug-cc-pCVDZ,HBS,48.908854606076474
94,0,0,aug-cc-pCVDZ,HCCCl,53.35569900284228
95,0,0,aug-cc-pCVDZ,HCCF,44.5479279767672
96,0,0,aug-cc-pCVDZ,HCHO,34.55647581831942
97,0,0,aug-cc-pCVDZ,HCHS,23.37129441236191
98,0,0,aug-cc-pCVDZ,HCN,7.889903514981421
99,0,0,aug-cc-pCVDZ,HCONH2,30.80537319946835
100,0,0,aug-cc-pCVDZ,HCOOH,14.576122487740205
101,0,0,aug-cc-pCVDZ,HCP,30.39144073583686
102,0,0,aug-cc-pCVDZ,HCl,9.053370155209501
103,0,0,aug-cc-pCVDZ,HF,4.482295607890758
104,0,0,aug-cc-pCVDZ,HNC,22.296409703929505
105,0,0,aug-cc-pCVDZ,HNO,31.94486152524833
106,0,0,aug-cc-pCVDZ,HNS,40.18318965500533
107,0,0,aug-cc-pCVDZ,HOCl,24.33903845678745
108,0,0,aug-cc-pCVDZ,HOF,13.593754900309973
109,0,0,aug-cc-pCVDZ,HOOH,4.775126189905946
110,0,0,aug-cc-pCVDZ,Li2,0.3461787725843025
111,0,0,aug-cc-pCVDZ,LiBH4,59.89415585721879
112,0,0,aug-cc-pCVDZ,LiCN,48.05233224158001
113,0,0,aug-cc-pCVDZ,LiCl,109.97503846027884
114,0,0,aug-cc-pCVDZ,LiH,310.90727248627365
115,0,0,aug-cc-pCVDZ,LiH_s,312.1899932663716
116,0,0,aug-cc-pCVDZ,Mg2,0.3703996175901654
117,0,0,aug-cc-pCVDZ,N2H2,11.38051290079979
118,0,0,aug-cc-pCVDZ,N2H4,4.144949909668772
119,0,0,aug-cc-pCVDZ,NH2Cl,8.364030057344262
120,0,0,aug-cc-pCVDZ,NH2F,23.838321465873587
121,0,0,aug-cc-pCVDZ,NH2OH,18.89203819721197
122,0,0,aug-cc-pCVDZ,NH3,10.185297916964338
123,0,0,aug-cc-pCVDZ,NH3O,28.02703056719369
124,0,0,aug-cc-pCVDZ,NOCl,37.83917406131792
125,0,0,aug-cc-pCVDZ,Na2,1.3106560016742905
126,0,0,aug-cc-pCVDZ,NaCN,80.8352153046846
127,0,0,aug-cc-pCVDZ,NaCl,189.4205662861937
128,0,0,aug-cc-pCVDZ,NaH,736.8404622417341
129,0,0,aug-cc-pCVDZ,NaLi,566.0995627899595
130,0,0,aug-cc-pCVDZ,O3,22.39878112098343
131,0,0,aug-cc-pCVDZ,OCl2,28.657564350384774
132,0,0,aug-cc-pCVDZ,OF2,2.9587141863528674
133,0,0,aug-cc-pCVDZ,P2H4,43.114917682091296
134,0,0,aug-cc-pCVDZ,PH3,13.509412628896673
135,0,0,aug-cc-pCVDZ,PH3O,46.58295455368086
136,0,0,aug-cc-pCVDZ,S2H2,11.681619200633559
137,0,0,aug-cc-pCVDZ,SCl2,19.88424655173154
138,0,0,aug-cc-pCVDZ,SF2,36.028366195305715
139,0,0,aug-cc-pCVDZ,SH2,12.922065734983793
140,0,0,aug-cc-pCVDZ,SO2,21.13649714892207
141,0,0,aug-cc-pCVDZ,SiH3Cl,34.31775397612034
142,0,0,aug-cc-pCVDZ,SiH3F,26.791624260265333
143,0,0,aug-cc-pCVDZ,SiH4,9.175994697034213
144,0,0,aug-cc-pCVDZ,SiO,68.0908562974459
145,0,0,aug-cc-pCVQZ,BF,28.65147478815391
146,0,0,aug-cc-pCVQZ,BH2Cl,22.47410177906849
147,0,0,aug-cc-pCVQZ,BH2F,25.511568176736308
148,0,0,aug-cc-pCVQZ,BH3,6.647387826607782
149,0,0,aug-cc-pCVQZ,BHF2,17.099289735199168
150,0,0,aug-cc-pCVQZ,CH2BH,58.81556393410868
151,0,0,aug-cc-pCVQZ,CH2NH,12.446742880044837
152,0,0,aug-cc-pCVQZ,CH3BH2,17.46874511772535
153,0,0,aug-cc-pCVQZ,CH3Cl,5.73811123244873
154,0,0,aug-cc-pCVQZ,CH3F,23.776698696384358
155,0,0,aug-cc-pCVQZ,CH3NH2,7.9276259338319655
156,0,0,aug-cc-pCVQZ,CH3OH,22.118862978228506
157,0,0,aug-cc-pCVQZ,CH3SH,41.586157700711446
158,0,0,aug-cc-pCVQZ,CO,16.23437005871649
159,0,0,aug-cc-pCVQZ,CS,17.217531663059464
160,0,0,aug-cc-pCVQZ,CSO,50.127538882445116
161,0,0,aug-cc-pCVQZ,ClCN,7.456354570363136
162,0,0,aug-cc-pCVQZ,ClF,35.14249807110094
163,0,0,aug-cc-pCVQZ,FCN,18.547918521199183
164,0,0,aug-cc-pCVQZ,FNO,9.271839787575624
165,0,0,aug-cc-pCVQZ,H2O,8.045430955989746
166,0,0,aug-cc-pCVQZ,HBO,19.222635985168655
167,0,0,aug-cc-pCVQZ,HBS,27.39440982993901
168,0,0,aug-cc-pCVQZ,HCCCl,39.53014344495434
169,0,0,aug-cc-pCVQZ,HCCF,45.91223437068557
170,0,0,aug-cc-pCVQZ,HCHO,31.67106282803056
171,0,0,aug-cc-pCVQZ,HCHS,40.35604694600434
172,0,0,aug-cc-pCVQZ,HCN,4.966459643063563
173,0,0,aug-cc-pCVQZ,HCONH2,28.970882038257947
174,0,0,aug-cc-pCVQZ,HCOOH,13.076738600998338
175,0,0,aug-cc-pCVQZ,HCP,27.540185954052845
176,0,0,aug-cc-pCVQZ,HCl,3.8329585082069686
177,0,0,aug-cc-pCVQZ,HF,4.0792445374434685
178,0,0,aug-cc-pCVQZ,HNC,19.80057895313968
179,0,0,aug-cc-pCVQZ,HNO,31.051232384173954
180,0,0,aug-cc-pCVQZ,HNS,61.16547770957686
181,0,0,aug-cc-pCVQZ,HOCl,35.49469513457257
182,0,0,aug-cc-pCVQZ,HOF,12.915198461900896
183,0,0,aug-cc-pCVQZ,HOOH,4.143570471218665
184,0,0,aug-cc-pCVQZ,Li2,0.1317113004320466
185,0,0,aug-cc-pCVQZ,LiBH4,55.22479858099626
186,0,0,aug-cc-pCVQZ,LiCN,42.83463324537204
187,0,0,aug-cc-pCVQZ,LiCl,77.26036911955359
188,0,0,aug-cc-pCVQZ,LiH,263.0474704542055
189,0,0,aug-cc-pCVQZ,LiH_s,264.15076390616315
190,0,0,aug-cc-pCVQZ,Mg2,0.33392711179996126
191,0,0,aug-cc-pCVQZ,N2H2,10.833078152383777
192,0,0,aug-cc-pCVQZ,N2H4,4.370444614063412
193,0,0,aug-cc-pCVQZ,NH2Cl,21.84346036491514
194,0,0,aug-cc-pCVQZ,NH2F,23.93671298008991
195,0,0,aug-cc-pCVQZ,NH2OH,19.12171877365999
196,0,0,aug-cc-pCVQZ,NH3,10.871720433231735
197,0,0,aug-cc-pCVQZ,NH3O,24.900502102923724
198,0,0,aug-cc-pCVQZ,NOCl,57.011120283971735
199,0,0,aug-cc-pCVQZ,Na2,0.4222007906980895
200,0,0,aug-cc-pCVQZ,NaCN,71.9783097165097
201,0,0,aug-cc-pCVQZ,NaCl,145.77892425438955
202,0,0,aug-cc-pCVQZ,NaH,642.6078769184395
203,0,0,aug-cc-pCVQZ,NaLi,544.83855014768
204,0,0,aug-cc-pCVQZ,O3,25.584011208610953
205,0,0,aug-cc-pCVQZ,OCl2,30.945478881804213
206,0,0,aug-cc-pCVQZ,OF2,2.272310835687088
207,0,0,aug-cc-pCVQZ,P2H4,49.44686417465096
208,0,0,aug-cc-pCVQZ,PH3,17.49121281156695
209,0,0,aug-cc-pCVQZ,PH3O,42.480213466385905
210,0,0,aug-cc-pCVQZ,S2H2,15.477339209817957
211,0,0,aug-cc-pCVQZ,SCl2,18.74758097859719
212,0,0,aug-cc-pCVQZ,SF2,49.13747161668354
213,0,0,aug-cc-pCVQZ,SH2,7.543760543126384
214,0,0,aug-cc-pCVQZ,SO2,22.775062998789036
215,0,0,aug-cc-pCVQZ,SiH3Cl,24.402773173240938
216,0,0,aug-cc-pCVQZ,SiH3F,27.38218672518252
217,0,0,aug-cc-pCVQZ,SiH4,7.7777529255838775
218,0,0,aug-cc-pCVQZ,SiO,66.75952352095078
219,0,0,aug-cc-pCVTZ,BF,29.425094018035498
220,0,0,aug-cc-pCVTZ,BH2Cl,26.079344976763142
221,0,0,aug-cc-pCVTZ,BH2F,26.13586551805753
222,0,0,aug-cc-pCVTZ,BH3,6.6522467292268095
223,0,0,aug-cc-pCVTZ,BHF2,17.672190662980125
224,0,0,aug-cc-pCVTZ,CH2BH,61.10080591525964
225,0,0,aug-cc-pCVTZ,CH2NH,13.234165473354725
226,0,0,aug-cc-pCVTZ,CH3BH2,17.588384981825282
227,0,0,aug-cc-pCVTZ,CH3Cl,4.84997201562275
228,0,0,aug-cc-pCVTZ,CH3F,24.595325348883094
229,0,0,aug-cc-pCVTZ,CH3NH2,8.141252984253573
230,0,0,aug-cc-pCVTZ,CH3OH,22.625559719368503
231,0,0,aug-cc-pCVTZ,CH3SH,36.5369117796366
232,0,0,aug-cc-pCVTZ,CO,16.70412267730512
233,0,0,aug-cc-pCVTZ,CS,18.20053429472725
234,0,0,aug-cc-pCVTZ,CSO,48.01280387759875
235,0,0,aug-cc-pCVTZ,ClCN,9.280519480666914
236,0,0,aug-cc-pCVTZ,ClF,32.04178169959907
237,0,0,aug-cc-pCVTZ,FCN,18.216194376938443
238,0,0,aug-cc-pCVTZ,FNO,9.423429141328032
239,0,0,aug-cc-pCVTZ,H2O,8.499945068118745
240,0,0,aug-cc-pCVTZ,HBO,20.92590111745892
241,0,0,aug-cc-pCVTZ,HBS,32.89194713119075
242,0,0,aug-cc-pCVTZ,HCCCl,43.147489947755
243,0,0,aug-cc-pCVTZ,HCCF,45.82450317996756
244,0,0,aug-cc-pCVTZ,HCHO,33.38924886758357
245,0,0,aug-cc-pCVTZ,HCHS,34.17266830972941
246,0,0,aug-cc-pCVTZ,HCN,5.952740923468225
247,0,0,aug-cc-pCVTZ,HCONH2,30.034674435175372
248,0,0,aug-cc-pCVTZ,HCOOH,13.596150704174711
249,0,0,aug-cc-pCVTZ,HCP,29.960128542603435
250,0,0,aug-cc-pCVTZ,HCl,5.964675037594174
251,0,0,aug-cc-pCVTZ,HF,4.597667322824436
252,0,0,aug-cc-pCVTZ,HNC,20.574159936624294
253,0,0,aug-cc-pCVTZ,HNO,31.81949194311682
254,0,0,aug-cc-pCVTZ,HNS,54.11102574721572
255,0,0,aug-cc-pCVTZ,HOCl,31.08291832369658
256,0,0,aug-cc-pCVTZ,HOF,13.32330849595318
257,0,0,aug-cc-pCVTZ,HOOH,4.42118726116159
258,0,0,aug-cc-pCVTZ,Li2,0.12198209936797556
259,0,0,aug-cc-pCVTZ,LiBH4,55.47656043507843
260,0,0,aug-cc-pCVTZ,LiCN,43.34766483154331
261,0,0,aug-cc-pCVTZ,LiCl,85.78495694098133
262,0,0,aug-cc-pCVTZ,LiH,270.5637029430739
263,0,0,aug-cc-pCVTZ,LiH_s,271.70505135981205
264,0,0,aug-cc-pCVTZ,Mg2,0.6477828184084061
265,0,0,aug-cc-pCVTZ,N2H2,11.36287487586061
266,0,0,aug-cc-pCVTZ,N2H4,4.409702440610352
267,0,0,aug-cc-pCVTZ,NH2Cl,16.751514329941127
268,0,0,aug-cc-pCVTZ,NH2F,24.23333927661274
269,0,0,aug-cc-pCVTZ,NH2OH,19.172896797400824
270,0,0,aug-cc-pCVTZ,NH3,10.72081528074968
271,0,0,aug-cc-pCVTZ,NH3O,27.039360978304746
272,0,0,aug-cc-pCVTZ,NOCl,49.89193766957343
273,0,0,aug-cc-pCVTZ,Na2,0.39390470885757056
274,0,0,aug-cc-pCVTZ,NaCN,74.08323619918778
275,0,0,aug-cc-pCVTZ,NaCl,160.28068258358817
276,0,0,aug-cc-pCVTZ,NaH,664.9897389270865
277,0,0,aug-cc-pCVTZ,NaLi,540.4996136620824
278,0,0,aug-cc-pCVTZ,O3,24.406326646923997
279,0,0,aug-cc-pCVTZ,OCl2,29.525638700998574
280,0,0,aug-cc-pCVTZ,OF2,2.5505795486792704
281,0,0,aug-cc-pCVTZ,P2H4,48.39601229155932
282,0,0,aug-cc-pCVTZ,PH3,16.82843853876028
283,0,0,aug-cc-pCVTZ,PH3O,43.965996478005586
284,0,0,aug-cc-pCVTZ,S2H2,13.844166853325834
285,0,0,aug-cc-pCVTZ,SCl2,20.13703985120179
286,0,0,aug-cc-pCVTZ,SF2,44.06596684884627
287,0,0,aug-cc-pCVTZ,SH2,8.839849204087802
288,0,0,aug-cc-pCVTZ,SO2,21.696328833469675
289,0,0,aug-cc-pCVTZ,SiH3Cl,27.438581602650256
290,0,0,aug-cc-pCVTZ,SiH3F,27.561034097577135
291,0,0,aug-cc-pCVTZ,SiH4,7.251747327786396
292,0,0,aug-cc-pCVTZ,SiO,68.64018906638823
293,0,0,aug-cc-pV5Z,CH3SH,41.653931593005595
294,0,0,aug-cc-pV5Z,FNO,9.240982727767493
295,0,0,aug-cc-pV5Z,H2O,8.034300052736986
296,0,0,aug-cc-pV5Z,OCl2,31.217195919001647
297,0,0,aug-cc-pVDZ,BF,24.775734568927987
298,0,0,aug-cc-pVDZ,BH2Cl,34.054842303365
299,0,0,aug-cc-pVDZ,BH2F,25.23604589834028
300,0,0,aug-cc-pVDZ,BH3,6.990436766257713
301,0,0,aug-cc-pVDZ,BHF2,17.488935826660946
302,0,0,aug-cc-pVDZ,CH2BH,63.9333023079684
303,0,0,aug-cc-pVDZ,CH2NH,14.233854202790374
304,0,0,aug-cc-pVDZ,CH3BH2,17.869129020589614
305,0,0,aug-cc-pVDZ,CH3Cl,11.509404608885314
306,0,0,aug-cc-pVDZ,CH3F,24.320829722676617
307,0,0,aug-cc-pVDZ,CH3NH2,8.20154577147027
308,0,0,aug-cc-pVDZ,CH3OH,22.106395210498444
309,0,0,aug-cc-pVDZ,CH3SH,26.19921346557186
310,0,0,aug-cc-pVDZ,CO,16.774076743711976
311,0,0,aug-cc-pVDZ,CS,23.89498147112114
312,0,0,aug-cc-pVDZ,CSO,37.68316251621696
313,0,0,aug-cc-pVDZ,ClCN,14.557808525343695
314,0,0,aug-cc-pVDZ,ClF,27.593769871883694
315,0,0,aug-cc-pVDZ,FCN,16.368227819584288
316,0,0,aug-cc-pVDZ,FNO,9.65875995182079
317,0,0,aug-cc-pVDZ,H2O,8.464887739432763
318,0,0,aug-cc-pVDZ,HBO,24.237728429600153
319,0,0,aug-cc-pVDZ,HBS,49.319508712810105
320,0,0,aug-cc-pVDZ,HCCCl,53.971017004270344
321,0,0,aug-cc-pVDZ,HCCF,44.78047586885117
322,0,0,aug-cc-pVDZ,HCHO,34.53146967483153
323,0,0,aug-cc-pVDZ,HCHS,23.190671006551874
324,0,0,aug-cc-pVDZ,HCN,7.907454309377293
325,0,0,aug-cc-pVDZ,HCONH2,30.796711364349445
326,0,0,aug-cc-pVDZ,HCOOH,14.536229352123053
327,0,0,aug-cc-pVDZ,HCP,30.017608924863787
328,0,0,aug-cc-pVDZ,HCl,9.100610052494806
329,0,0,aug-cc-pVDZ,HF,4.468455665089203
330,0,0,aug-cc-pVDZ,HNC,22.26705311469507
331,0,0,aug-cc-pVDZ,HNO,31.94340279918695
332,0,0,aug-cc-pVDZ,HNS,39.837637143075824
333,0,0,aug-cc-pVDZ,HOCl,24.198038851097312
334,0,0,aug-cc-pVDZ,HOF,13.578548224966552
335,0,0,aug-cc-pVDZ,HOOH,4.759908167090401
336,0,0,aug-cc-pVDZ,Li2,0.47374541268844467
337,0,0,aug-cc-pVDZ,LiBH4,60.31330896193567
338,0,0,aug-cc-pVDZ,LiCN,49.35713922294618
339,0,0,aug-cc-pVDZ,LiCl,112.24268357221497
340,0,0,aug-cc-pVDZ,LiH,321.20020656004556
341,0,0,aug-cc-pVDZ,LiH_s,322.51086010379794
342,0,0,aug-cc-pVDZ,Mg2,1.8852601563568765
343,0,0,aug-cc-pVDZ,N2H2,11.3358793333029
344,0,0,aug-cc-pVDZ,N2H4,4.128529932745331
345,0,0,aug-cc-pVDZ,NH2Cl,8.141539912720182
346,0,0,aug-cc-pVDZ,NH2F,23.84325087277893
347,0,0,aug-cc-pVDZ,NH2OH,18.912106398876883
348,0,0,aug-cc-pVDZ,NH3,10.19794928530232
349,0,0,aug-cc-pVDZ,NH3O,27.989495561306537
350,0,0,aug-cc-pVDZ,NOCl,37.39995349082096
351,0,0,aug-cc-pVDZ,Na2,0.2663969537813755
352,0,0,aug-cc-pVDZ,NaCN,85.70282535807038
353,0,0,aug-cc-pVDZ,NaCl,198.15936716953
354,0,0,aug-cc-pVDZ,NaH,763.4603814580928
355,0,0,aug-cc-pVDZ,NaLi,383.50939579583667
356,0,0,aug-cc-pVDZ,O3,22.244757023084166
357,0,0,aug-cc-pVDZ,OCl2,28.590182914783213
358,0,0,aug-cc-pVDZ,OF2,2.9435131109349624
359,0,0,aug-cc-pVDZ,P2H4,42.629471177519584
360,0,0,aug-cc-pVDZ,PH3,13.261243151899665
361,0,0,aug-cc-pVDZ,PH3O,46.952658935249424
362,0,0,aug-cc-pVDZ,S2H2,11.610098749034249
363,0,0,aug-cc-pVDZ,SCl2,19.8261157459923
364,0,0,aug-cc-pVDZ,SF2,35.997597058899046
365,0,0,aug-cc-pVDZ,SH2,12.994945798107961
366,0,0,aug-cc-pVDZ,SO2,21.078629074236446
367,0,0,aug-cc-pVDZ,SiH3Cl,34.40628408236468
368,0,0,aug-cc-pVDZ,SiH3F,26.881240489031434
369,0,0,aug-cc-pVDZ,SiH4,9.336705190957737
370,0,0,aug-cc-pVDZ,SiO,67.76092195450539
371,0,0,aug-cc-pVQZ,BF,28.642051726404127
372,0,0,aug-cc-pVQZ,BH2Cl,22.680495286552485
373,0,0,aug-cc-pVQZ,BH2F,25.5199405124004
374,0,0,aug-cc-pVQZ,BH3,6.654337353292856
375,0,0,aug-cc-pVQZ,BHF2,17.098413416516024
376,0,0,aug-cc-pVQZ,CH2BH,58.81725968381287
377,0,0,aug-cc-pVQZ,CH2NH,12.409397068965287
378,0,0,aug-cc-pVQZ,CH3BH2,17.480259887920784
379,0,0,aug-cc-pVQZ,CH3Cl,5.61918787105261
380,0,0,aug-cc-pVQZ,CH3F,23.773956524689744
381,0,0,aug-cc-pVQZ,CH3NH2,7.917377112400018
382,0,0,aug-cc-pVQZ,CH3OH,22.11558232960199
383,0,0,aug-cc-pVQZ,CH3SH,41.24473509086768
384,0,0,aug-cc-pVQZ,CO,16.22391062122435
385,0,0,aug-cc-pVQZ,CS,17.173470198787154
386,0,0,aug-cc-pVQZ,CSO,49.73815463124959
387,0,0,aug-cc-pVQZ,ClCN,7.794684326312084
388,0,0,aug-cc-pVQZ,ClF,35.18610310818476
389,0,0,aug-cc-pVQZ,FCN,18.55221116297256
390,0,0,aug-cc-pVQZ,FNO,9.269033937904567
391,0,0,aug-cc-pVQZ,H2O,8.04078019622415
392,0,0,aug-cc-pVQZ,HBO,19.20728023062401
393,0,0,aug-cc-pVQZ,HBS,27.455750543655682
394,0,0,aug-cc-pVQZ,HCCCl,40.17754796555148
395,0,0,aug-cc-pVQZ,HCCF,45.91660088486308
396,0,0,aug-cc-pVQZ,HCHO,31.65840539650831
397,0,0,aug-cc-pVQZ,HCHS,40.0063523898357
398,0,0,aug-cc-pVQZ,HCN,4.9438512360106275
399,0,0,aug-cc-pVQZ,HCONH2,28.962784605908453
400,0,0,aug-cc-pVQZ,HCOOH,13.070119952866536
401,0,0,aug-cc-pVQZ,HCP,27.32677941656011
402,0,0,aug-cc-pVQZ,HCl,3.8526193834434004
403,0,0,aug-cc-pVQZ,HF,4.08024190260337
404,0,0,aug-cc-pVQZ,HNC,19.779194211990298
405,0,0,aug-cc-pVQZ,HNO,31.0446928618222
406,0,0,aug-cc-pVQZ,HNS,60.79688326236761
407,0,0,aug-cc-pVQZ,HOCl,35.37152645152906
408,0,0,aug-cc-pVQZ,HOF,12.916464651762787
409,0,0,aug-cc-pVQZ,HOOH,4.141821582838689
410,0,0,aug-cc-pVQZ,Li2,0.24181667325023615
411,0,0,aug-cc-pVQZ,LiBH4,55.25101270964427
412,0,0,aug-cc-pVQZ,LiCN,42.866448269419955
413,0,0,aug-cc-pVQZ,LiCl,77.47061659918526
414,0,0,aug-cc-pVQZ,LiH,263.50387295262027
415,0,0,aug-cc-pVQZ,LiH_s,264.61419127534475
416,0,0,aug-cc-pVQZ,Mg2,0.17491899305697398
417,0,0,aug-cc-pVQZ,N2H2,10.828919308209707
418,0,0,aug-cc-pVQZ,N2H4,4.367267399160724
419,0,0,aug-cc-pVQZ,NH2Cl,21.579057253576757
420,0,0,aug-cc-pVQZ,NH2F,23.940553073608648
421,0,0,aug-cc-pVQZ,NH2OH,19.128735890872715
422,0,0,aug-cc-pVQZ,NH3,10.86418744236528
423,0,0,aug-cc-pVQZ,NH3O,24.907416505928616
424,0,0,aug-cc-pVQZ,NOCl,56.33980250029029
425,0,0,aug-cc-pVQZ,Na2,0.46118241139441535
426,0,0,aug-cc-pVQZ,NaCN,76.34009725300012
427,0,0,aug-cc-pVQZ,NaCl,155.77217136467635
428,0,0,aug-cc-pVQZ,NaH,687.8134970286394
429,0,0,aug-cc-pVQZ,NaLi,514.6571747430627
430,0,0,aug-cc-pVQZ,O3,25.573783656636145
431,0,0,aug-cc-pVQZ,OCl2,30.965119802768807
432,0,0,aug-cc-pVQZ,OF2,2.271799612079333
433,0,0,aug-cc-pVQZ,P2H4,48.78901508699081
434,0,0,aug-cc-pVQZ,PH3,17.125450525074818
435,0,0,aug-cc-pVQZ,PH3O,43.22499921372629
436,0,0,aug-cc-pVQZ,S2H2,15.220432675384268
437,0,0,aug-cc-pVQZ,SCl2,18.71764456024675
438,0,0,aug-cc-pVQZ,SF2,48.957742378698875
439,0,0,aug-cc-pVQZ,SH2,7.5135788862012705
440,0,0,aug-cc-pVQZ,SO2,22.883201698060763
441,0,0,aug-cc-pVQZ,SiH3Cl,24.798301496041443
442,0,0,aug-cc-pVQZ,SiH3F,27.54246639390231
443,0,0,aug-cc-pVQZ,SiH4,7.927048892422522
444,0,0,aug-cc-pVQZ,SiO,66.51698829670221
445,0,0,aug-cc-pVTZ,BF,29.26756563397181
446,0,0,aug-cc-pVTZ,BH2Cl,26.35958158846395
447,0,0,aug-cc-pVTZ,BH2F,26.164844806848823
448,0,0,aug-cc-pVTZ,BH3,6.6989356598250875
449,0,0,aug-cc-pVTZ,BHF2,17.663189827011696
450,0,0,aug-cc-pVTZ,CH2BH,61.31563955836489
451,0,0,aug-cc-pVTZ,CH2NH,13.250211497380782
452,0,0,aug-cc-pVTZ,CH3BH2,17.599536660928482
453,0,0,aug-cc-pVTZ,CH3Cl,5.085650373009477
454,0,0,aug-cc-pVTZ,CH3F,24.582277349855545
455,0,0,aug-cc-pVTZ,CH3NH2,8.136710690242603
456,0,0,aug-cc-pVTZ,CH3OH,22.611028966018246
457,0,0,aug-cc-pVTZ,CH3SH,36.15472719045902
458,0,0,aug-cc-pVTZ,CO,16.689403394971542
459,0,0,aug-cc-pVTZ,CS,18.184933003095775
460,0,0,aug-cc-pVTZ,CSO,47.71131922448153
461,0,0,aug-cc-pVTZ,ClCN,9.654840792099602
462,0,0,aug-cc-pVTZ,ClF,32.24031893248547
